评价时间,2025-01-11 17:21:15,2024-12-09 11:44:54,2024-12-09 11:44:15,2024-11-21 09:03:07,2024-10-08 10:53:28,2024-10-06 16:22:36,2024-06-18 09:54:10,2024-06-16 10:45:30,2024-06-12 19:55:45,2024-06-09 11:14:33,2024-06-03 19:28:47,2024-06-03 17:42:20,2024-05-30 14:54:43,2024-05-28 19:57:44,2024-05-22 13:48:40,2024-05-17 16:15:14,2024-05-10 13:16:09,2024-04-26 10:52:40,2024-04-18 17:35:02,2024-04-10 16:01:43
评价内容,果然没让我失望，非常专业，负责，过程中老师也耐心的回答我的疑虑，老师给我讲了很多，时间上也是按照我的要求，保证质量，提前给我的，值得推荐！,好,好,挺不错的，质量不错，没有想到还有这么靠谱的的啦！之前比较担心能不能准时的，结果还是非常按约定时间给的，真的太用心了,毕业作业被打回好几次，被导师师说了一通，自己改的完全不行时间有点急，通过朋友找到了学长，学长加急给我熬夜修改，真的很感动，改的质量也非常的好，现在已经顺利通过了。感谢学长，特意来给学长好评。,必须给好评，说实话的这次的topic有点难，我自己不太有把握，真的是老师帮大忙了，最后拿到的essay都相当的神速和满意，谢谢哈,老师讲课很详细，有问题解决很及时，非常满意，感谢,合作愉快,资料很全，不错,可真是不错了,老师讲课很详细，听了两节课，期末应付没问题了,老师太厉害了，考的灰常满意，下次再来,第三次来了，老师还是一如既往的负责，做的非常满意，值得信赖，还会来找点的,不错,谢谢支持,很愉快的交易,学长极为认真负责，有问题也会及时沟通，力求给兄弟姐妹最清晰、最生动的讲解。,找老师辅导的，老师提前备了课，讲课很流利，讲的很仔细，有疑问随时解答，听了两节课，收获很大，谢谢,第二次来了，老师实力没得说，都是按我的要求来做的，结果非常满意，下次需要再来,学业顺利
商科,hello8,https://www.goofish.com/item?id=828798211756&categoryId=50023914,2人想要,38浏览,留学生指导答疑QBUS6600 Data Analytics for Business Capstone 业务顶点数据分析 ass quiz exam final QBUS1040 业务分析基础 QBUS2810 业务统计建模 QBUS2820 预测分析 QBUS3840 选择建模 QBUS3850 业务预测 QBUS5001 商业数据分析基础 QBUS5002 会计定量方法 QBUS6320 Management Decision Making 管理决策 QBUS6600 Data Analytics for Business Capstone 业务顶点数据分析 QBUS6830 Financial time series and forecasting 金融时间序列和预测 QBUS6840 预测分析 QBUS6860 Visual Data Analytics 可视化数据分析 qbus5001 qbus6002 qbus6810 stat5003 qbus6840 985博士个人在做，以上科目均可，没有把握的宝子点我想要咨询  展开

商科,hello8,https://www.goofish.com/item?id=763425140033&categoryId=50023914,2人想要,145浏览,"昆士兰summer ECON7530有选手吗 get高F 昆士兰大学课程econ7530 International trade and investment 这门课相对于7520来说会难一些，主要内容就是贸易模型，从简单到复杂，从单一因素到多个因素，分析难度会逐渐增加 不过这门课也会重复之前econ学过的内容，比如opportunity cost, comparative advantage,nash equilibrium. 期中ks考察内容较少且容易，大作 业是小组essay,期末内容是全部但是偏向期中后内容，且占比较高 985博士经验丰富 包课or辅/助ks均可 需要的点我想要咨询吧   展开"

商科,hello8,https://www.goofish.com/item?id=778137506012&categoryId=50023914,1人想要,5浏览,定金 感兴趣的话点“我想要”和我私聊吧～ 

商科,hello8,https://www.goofish.com/item?id=776474360438&categoryId=50023914,1人想要,7浏览,定金 感兴趣的话点“我想要”和我私聊吧～ 

商科,hello8,https://www.goofish.com/item?id=774237451479&categoryId=50025461,1人想要,5浏览,定金 感兴趣的话点“我想要”和我私聊吧～ 

商科,hello8,https://www.goofish.com/item?id=761476370284&categoryId=50023914,1人想要,74浏览,"留学生金融 经济工商管理辅导 考 试宏观经济学，微观经济学,计量经济学，货币金融学，金融经济学国际金融学，高级宏观高级微观高级计量高级金融计量。 软件使用:擅长state经济计量分析，spss数据分析，python，R和Matlab数 据预处理。 985博士个人做！中介勿扰！ 高质量交付，售后无忧 需要的点我想要咨询吧 "

商科,hello8,https://www.goofish.com/item?id=757694280168&categoryId=50023914,1人想要,106浏览,stata指导、stata实证分析。金融985博士保证专业 stata实证分析，Stata实证指导，计量模型 描述性分析， 数据处理与实证建模，相关性分析，回归分析，显著性分析，稳健性检验，内生性处理等 数据合并。有需要可以私聊。 可文章辅导#经管实证，理论 1.数据清理，将数据处理成可以进行回归的规范样式、面板数据等 2.辅导数据回归：OLS回归，logit回归，probit回归，多元回归，包括固定效应、随机效应、双重差分模型DID、工具变量IV、系统广义矩估计GMM和差分gnm面板向量自回归 3.做调节效应和中介效应 门槛模型 4异质性分析 5.其他：稳健性检验、hausman检验，sagan检验等 也可以进行文献辅导 长话短说，不啰嗦，直接发需要做什么，什么要求，说清楚点哈，不浪费彼此时间 需要的点我想要咨询吧   展开

商科,hello8,https://www.goofish.com/item?id=764828753419&categoryId=50023914,1人想要,12浏览,定金 感兴趣的话点“我想要”和我私聊吧～ 

商科,hello8,https://www.goofish.com/item?id=762974994144&categoryId=50023914,1人想要,5浏览,定金 感兴趣的话点“我想要”和我私聊吧～ 

